"Video_Title","Video_Link","Channel_Name","Channel_Link","Total_Views","Publish_Date","Description"
"BLONDE GOES BRUNETTE | HOW TO FILL AND DYE BLEACHED HAIR","https://www.youtube.com/watch?v=Tjz3iQLtaW8","Anna Manning - Makeup Tutorials, Beauty, Hairstyles","https://www.youtube.com/channel/UClExE7jrmZBG_9I8paezvWg","120K views","1 year ago","Today I'm showing you how to dye bleach blonde hair dark brown!! I""m so excited for this video :) I'll also be covering: - How to ..."
"How To: Dye hair honey blonde","https://www.youtube.com/watch?v=iWZ1De9OJ3I","CandyHairCompany","https://www.youtube.com/user/CandyHairCompany","42K views","5 years ago","www.candyhaircompany,com."
"how to look professional with split dye hair and piercings for work","https://www.youtube.com/watch?v=_roXyP-eevo","Sunshine and Rosies","https://www.youtube.com/channel/UCnaSENrTak4Vskcm5hT4Rsg","706 views","2 months ago","How to hide split dye hair, piercings and tattoos. SUBSCRIBE - https://bit.ly/2L4MiJ8 PREVIOUS VIDEO ..."
"How I Dye My Hair Light Golden Brown at Home│How I Color My Hair From Dark To Light│DIY Root Touchup","https://www.youtube.com/watch?v=bcG-KMvWwb8","Sheetal","https://www.youtube.com/user/purplefish3","399K views","2 years ago","I get asked all the time what my hair color is so I finally decided to do a video showing you how I color my hair at home with a box ..."
"THE BEST AT HOME HAIR DYES!","https://www.youtube.com/watch?v=zaiHg6eNU98","More Gabbie Hanna","https://www.youtube.com/channel/UCPVc4QnmAK13FdJydoQiljg","594K views","2 years ago","in this vlog i try splat hair dye! PREORDER ADULTOLESCENCE NOW!     Amazon: http://amzn.to/2nFdcOr B&N: ..."
"Does Natural Organic Beet Hair Color work for Brown Hair?","https://www.youtube.com/watch?v=DqJJGVSwhEI","Balanced Belle","https://www.youtube.com/user/shugahrushed","633K views","1 year ago","An updated tutorial on how I dye my hair using BEETS! This time specifically for DARKER/Brown hair! If you're having issues w/ ..."
"HOW TO NATURALLY LIGHTEN YOUR HAIR (for any hair color)","https://www.youtube.com/watch?v=dNr8LAglNi8","Kaelyn New","https://www.youtube.com/channel/UCI0LMmPZzpgQYGueje_IgHg","567K views","3 years ago","AYEEEE⤵⤵⤵⤵⤵ soooo in this video I showed you how to naturally lighten your hair through multiple methods! Let's get this video ..."
"DYING MY HAIR WITH HIGHLIGHTERS!","https://www.youtube.com/watch?v=yrSev7W_LYE","Mackenzie Marie","https://www.youtube.com/user/Beauty4Babes","1.4M views","1 week ago","Trying To Dye My Hair With Highlighter Markers Like & Subscribe Follow Me On Instagram @mackenziemmarie Continuing my ..."
"✂ How to Dye Your Hair Red From Black Hair","https://www.youtube.com/watch?v=Yq5w3G53-pE","Beauty Eternity","https://www.youtube.com/user/BeautyForEternity","89K views","5 years ago","LIKE this video if you enjoyed! ♡ SUBSCRIBE for more videos!"
"NO BLEACH! How To DYE Your Hair Purple At Home! | Belinda Selene","https://www.youtube.com/watch?v=NkD3I9-fvfk","Belinda Selene","https://www.youtube.com/user/MissBel01xox","519K views","3 years ago","EASY AT HOME DIY PURPLE HAIR! Splat Dark Amethyst Hair Dye $8.99 http://bit.ly/2dpxkRJ Spanish Channel: ..."
"Tutorial: How to Dye Hair Blonde Without Bleach","https://www.youtube.com/watch?v=sE6J0mSnpdk","Lustrous Beauty","https://www.youtube.com/user/lovestrucklovergirl","351K views","7 years ago","I did a previous video telling you all how I dyed my roots without bleach. So I decided to show the application of the hair color so ..."
"How to Dye Hair Blonde: The Safe Way","https://www.youtube.com/watch?v=3EJtRV0bifY","Kelly Strack","https://www.youtube.com/user/mak3upbarbie","164K views","6 years ago","Please Subscribe: https://goo.gl/fQTeFj How to Dye Hair Blonde The Safe Way Watch My Last Video: http://bit.ly/19Z0ZcB ..."
"How to dye hair at home, DIY dark hair to ash brown/ Nepali hair/Asian hair","https://www.youtube.com/watch?v=y4CY5PVAccI","RayNu Production","https://www.youtube.com/channel/UCTjkcupOvJrmJ4_JGhCwBkA","22K views","3 years ago","Hi Friends, In this video i will show you how i dye my hair at home using Loreal UL61 Ash Brown. Hope you enjoy the video."
"DIY - How to Color Dip Dye Barbie Doll Hair - Permanent Hair Dye Tutorial - Making Kids Toys","https://www.youtube.com/watch?v=Q5emJrpqF2U","Play Kids Toys","https://www.youtube.com/channel/UCS2M5cJe6-gXBA0MSRJarPg","106K views","3 years ago","DIY - How to Color Dip Dye Barbie Doll Hair!!! Hi guys, are you ready for dip dye hair coloring for Barbie tutorial? Plus it is ..."
"i impulsively attempted to dye hair purple and this is what happened... ft. ISEE HAIR ALIEXPRESS","https://www.youtube.com/watch?v=Zu_jgduwMXg","liyah li","https://www.youtube.com/channel/UCzXbPuRVVWWmN83FuD-BJBQ","22K views","2 days ago","THANK ALL OF MY SISTERS FOR 82K SUBBIESSSSSS, NEXT WE'RE FOCUSED ON 100K. LOVE YALL WATCH IN 1080P ..."
"Lace Frontal Series: Easiest Way to Dye Hair Ash Blonde From Black","https://www.youtube.com/watch?v=8ffxjm36erw","Sophiology","https://www.youtube.com/channel/UCFq6cVuVJKZtM-VKB0-YMxw","411K views","1 year ago","Follow me! Instagram: Sophiaschoicee (Sophiology) Twitter: Sophiaschoiceee (Sophiology) Snapchat: Sophiaschoicee My hair ..."
"How to Use Liquid Gel Hair Dye : Hair Styling & Gel","https://www.youtube.com/watch?v=r0j8y0aNj80","ehowbeauty","https://www.youtube.com/user/ehowbeauty","24K views","6 years ago","Subscribe Now: http://www.youtube.com/subscription_center?add_user=ehowbeauty Watch More: ..."
"Natural Hair Tutorial: How To Dye Curly Hair Blonde","https://www.youtube.com/watch?v=eHYsuVekLdM","OwnByFemme.TV","https://www.youtube.com/channel/UCSawdf7Jq8qmq0vKM2Hzddw","251K views","2 years ago","I produced this video in partnership with Clairol Professional.I have always adored blonde curls but was never quite ready ..."
"How to dye hair at home+ trying a new hair color brand","https://www.youtube.com/watch?v=6zPcDPlheZQ","Bim Garcia","https://www.youtube.com/user/bim2548","578 views","1 month ago","Itro - Panda [NCS Release] NCS ➞ Spotify http://spoti.fi/NCS ➞ SoundCloud http://soundcloud.com/nocopyrightsounds ..."
"OMG! DYE YOUR HAIR WITH ACTIVATED CHARCOAL! │CHARCOAL HAIR MASK FOR DRY DAMAGED HAIR│DIY HAIR DYE","https://www.youtube.com/watch?v=G7UoZQKTugQ","Sheetal","https://www.youtube.com/user/purplefish3","63K views","2 years ago","I dyed my hair with Charcoal! It turned into a really pretty ashy dark gray/black color. Just keep in mind it washes off in 1 shampoo."
"EPIC HAIR DYE FAILS! 2017 FUNNY/CRINGE COMPILATION","https://www.youtube.com/watch?v=WOvPlVeWWSc","Buo Lai","https://www.youtube.com/channel/UCKbWy_CHxhOnRWUveRBk3Kw","411K views","2 years ago","EPIC HAIR DYE FAILS! 2017 FUNNY/CRINGE COMPILATION EPIC HAIR DYE FAILS! 2017 FUNNY/CRINGE COMPILATION ..."
"Hair Color & Hair Care : How to Dye Hair With Kool-Aid","https://www.youtube.com/watch?v=Q7vvtY_RbOE","ehowbeauty","https://www.youtube.com/user/ehowbeauty","76K views","10 years ago","Dying hair with Kool-Aid is a great way to get brighter hair colors, and it can be applied over pre-lightened hair when two packets ..."
"How I change my hair color every day without damage |bradmondo","https://www.youtube.com/watch?v=O2-VzPWGNS0","Brad Mondo","https://www.youtube.com/channel/UCoc_XJPj6YLMQDWtPDQcDtA","206K views","1 year ago","The queen of changing hair colors is here to tell you how he does it. SHOP MY EXTRA LIFE MERCH! ▷ https://goo.gl/VN6tVD ..."
"Dye Natural Hair Midnight Blue Black with Ion Color Brilliance | Simply Subrena","https://www.youtube.com/watch?v=-MZYfOI0lHA","Simply Subrena","https://www.youtube.com/user/GlAmOuRcHiCkBrE","110K views","2 years ago","HI LOVES!! I always choose blue black dyes when i dye my natural brown hair. I typically use box dyes like revlon color silk but ..."
"HOW TO DYE YOUR HAIR BLACK AT HOME UNDER 20$ - DIY | Chloé Zadori","https://www.youtube.com/watch?v=FfG1fJ33_-g","Chloé Zadori","https://www.youtube.com/user/BarbieBrune012","49K views","2 years ago","Helloooo! In today's video I'm showing you how I dye my hair at home under 20$! I get so many questions errday on my hair so I ..."
"HOW TO DYE HAIR IN 5 MINUTES !! WATER COLOR HAIR DYE METHOD ll FT BEAUTY MARK BUNDLES HAIR","https://www.youtube.com/watch?v=I9EsV5Gnm-o","ITSNYDUHH","https://www.youtube.com/user/nyny271","668 views","11 months ago","WHO'S IDEA WAS THIS????!!! this is genius! I literally dyed my 613 wig to Lavender in 5 MINUTES! I know y'all probably won't ..."
"How to Dye Natural Black Hair without Bleach !","https://www.youtube.com/watch?v=ZyvITGREnH0","Naomi Rose","https://www.youtube.com/channel/UCm9JO2PtwPIyC0t4-o7dL6g","174K views","1 year ago","Hey Loves ! In today's video I will be showing you how to dye your natural hair from black to Red with no bleach ! It's super easy ..."
"How To: Dye your hair BRIGHT RED with Loreal Excellence HiColor","https://www.youtube.com/watch?v=EdFksnY5k14","EDA beauty Hair & Makeup","https://www.youtube.com/channel/UCJ_ylbDY5jBPUvU6jrtTETg","340K views","3 years ago","Hi all!! So this is a very personal experience with me- I was so nervous changing my color, but I ended up dying my Black to Brown ..."
"How To: SPLIT HAIR DYE in Blue & Turquoise!","https://www.youtube.com/watch?v=osvHlE4yc28","Sophie Hannah","https://www.youtube.com/user/SHRstyling","4.6M views","2 years ago","CLICK TO SEE MORE! I've been wanting to give split hair a go for ages now, and since my roots were due for a re-bleach I ..."
"People Dye Their Hair Gray For The First Time","https://www.youtube.com/watch?v=kgrwCOxjx-Q","BuzzFeedVideo","https://www.youtube.com/user/BuzzFeedVideo","8.2M views","4 years ago","I'm ready to show these whippersnappers how it's done” Check out more awesome videos at BuzzFeedVideo!"
"How To: Dye Hair RED & Remove Stains From The Lace Closures & Frontals| ALIEXPRESS Alibele Hair","https://www.youtube.com/watch?v=bDgHuJ5NP48","FreeBornNoble","https://www.youtube.com/channel/UCTW-TZv6sE0PzecqMPOt9qA","94K views","2 years ago","WATCH IN HD... please thumbs up share ✨ & subscribe for more videos! ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ 22,22,24 ..."
"BIGEN HAIR DYE | HOW TO USE BIGEN HAIR DYE","https://www.youtube.com/watch?v=qjNOyXW1EAM","Always LaKinda","https://www.youtube.com/channel/UCLq_WNgxbKO6w04iyJg7KRA","80K views","2 years ago","A quick tutorial on how I use the Bigen Hair Dye. I go step by step on how to use bigen hair dye! Buy this product here ..."
"How To: Dye Your Hair With Kool Aid | LadyLuckTutorials","https://www.youtube.com/watch?v=vsA4fkPAGDg","Gypsy Wife Life","https://www.youtube.com/user/LadyLuckTutorials","13K views","1 year ago","HOW TO: DYE YOUR HAIR WITH KOOL-AID. You'll need some conditioner and a pack of kool aid. And that's it! Leave it on for a ..."
"Colouring My Hair At Home | 6 Months Pregnant, L'Oreal, Hair Dye, DIY","https://www.youtube.com/watch?v=vDvY4OETv6Q","Siera Bearchell","https://www.youtube.com/user/sieramtcw","90K views","1 year ago","When I was too cheap to go to the salon, I decided on a better option that worked for me! Well, it worked the second time."
"How to dye Black hair to ash brown without bleaching|Asian hair color-Loreal UL61","https://www.youtube.com/watch?v=bij4EM3931A","RayNu Production","https://www.youtube.com/channel/UCTjkcupOvJrmJ4_JGhCwBkA","196K views","2 years ago","hi guys, This is the second video of how to dye hair at home for asian black hair, dark hair or dark brown color... Enjoy the video ..."
"I'm Going from Blonde to Black | How to dye hair jet black from platinum blonde in a single process","https://www.youtube.com/watch?v=zywsTs9LrM8","Elesia B","https://www.youtube.com/channel/UCsPnidiv3__QFt7QhteplIQ","13K views","1 year ago","Hey Beauties!!! I'm turning away from my blonde hair for a while to grow my hair out! Which is something I haven't done since the ..."
"Best & Worst Hair Dye Brands - Which Dye To Use? | Zoe London","https://www.youtube.com/watch?v=3H5kpivB0Dk","ZOE LONDON","https://www.youtube.com/user/thelondonlipgloss","525K views","3 years ago","I couldn't find a video on YouTube that side by side compared and gave opinions of hair dye brands, so I thought i'd make my own ..."
"Extreme Hair Makeover ☆ Dyeing my Hair Pink 🦄 Step By Step How To Dye Hair","https://www.youtube.com/watch?v=aczMS-AeqoU","Evelina Forsell","https://www.youtube.com/user/MissHellman","189K views","1 year ago","In proud collaboration with Lime Crime ♡ Honestly, it's a dream come true to be working with Lime Crime. They have been ..."
"How To: Dye NATURAL BLACK Hair Light Brown / BLOND!","https://www.youtube.com/watch?v=tlbR_oroHV4","SupremeTee","https://www.youtube.com/channel/UCHclH9jlbMIs-cjlxbFlrRQ","136K views","2 years ago","Quick And Easy Informative Video! SUBSCRIBE If your new and like for more content! READ ME!   ORIGINAL VIDEO : Intro ..."
"Beauty Hack or WACK? DIY HAIR DYE WITH FOOD COLORING | DIY UNICORN HAIR | | NICOLE SKYES","https://www.youtube.com/watch?v=dR8QZWLBmBo","NICOLE SKYES","https://www.youtube.com/user/NicoleSky123","4.2M views","3 years ago","Lets see if this unicorn hair turn out !! SUBSCRIBE & JOIN THE SKY SQUAD! : http://bit.ly/SubscribeToNicoleSkyes *HIT THE ..."
"How To Make Washable Hair Dye With Markers (Temporary!!!)","https://www.youtube.com/watch?v=8ghekp5mhrc","Mommy Hacks","https://www.youtube.com/user/mommyhacks","192K views","3 years ago","Color your hair any color under the rainbow and it comes out with 1 wash!!! This inexpensive hack allows you to express your wild ..."
"HOW TO DYE HAIR BLONDE Color Correction | I CHOPPED my long hair","https://www.youtube.com/watch?v=QBTk9nruOGs","Krys V.","https://www.youtube.com/user/hollywoodkayv","88K views","2 years ago","Instagram: https://www.instagram.com/krystalmarivargas/ Hairstylist: https://www.instagram.com/live.life.hair/ Music: ..."
"Easiest Way To Dye Hair Vibrant Red Ft Kiss Tintation","https://www.youtube.com/watch?v=IePRrBH--tU","Naturally Sunny","https://www.youtube.com/channel/UCiGSAo2dhYYMacMfBd617rg","7.5K views","1 year ago","GOODIES BELOW!! This color is SUPER popping! Perfect red orange for the summer time! Shook when I swathe color was so ..."
"REFRESHING HAIR COLOR-DYE HAIR BLACK FOR MEN","https://www.youtube.com/watch?v=-mCeyHTke38","Reg & Bri","https://www.youtube.com/channel/UCGybi4m_b3U3hpBpEKrwwNA","19K views","1 year ago","Hey ya'll so we are BACK with another hair video! I died Reg's hair black, of course it already looks dark, but his hair really isn't ..."
"How to Dye Hair Extensions","https://www.youtube.com/watch?v=nsokUD4qWpc","rosefunk88","https://www.youtube.com/user/rosefunk88","263K views","7 years ago","So glad to be back making videos, you guys have been sooo supportive and with that I thank everyone of ya! Come follow me my ..."
"How to DYE kid's hair with HAIR CHALK. Quick and safe coloring for kids","https://www.youtube.com/watch?v=oAJLEGQTO00","LittleGirlHair","https://www.youtube.com/channel/UCduqyRq2u_ky-awg--muHvg","231K views","2 years ago","Video instruction for hair coloring hair with ""Hair Chalk"".Hair Chalk For Kids - fast, easy and safe way of temporary hair ..."
"WATCH ME DYE MY HAIR | BROWN TO BLACK!","https://www.youtube.com/watch?v=01swi6XlUPA","mayratouchofglam","https://www.youtube.com/user/mayratouchofglam","1M views","2 years ago","Subscribe before you leave! For Business Inquiries ONLY : mayratouchofglam@gmail.com 100 Coats of Liquid Lipstick: ..."
"Dying My Natural Hair Reddd | NO BLEACH AND  DAMAGE FREE","https://www.youtube.com/watch?v=jzIYbdPO0OM","NaturalReign","https://www.youtube.com/user/foreverjaelen","93K views","1 year ago","I'm dying the WHOLE THING! I finally made the executive decision to dye my hair red without using any bleach !! Reason 1- my ..."
"How I Dye My Hair White & Mistakes To Avoid!","https://www.youtube.com/watch?v=ubFWaaS3zYw","Jená Emily Utley","https://www.youtube.com/user/TheFitnessJEM","258K views","11 months ago","This is how I take my dark hair from to platinum blonde to white! The process is simple in nature and only requires 3 products."
"How to: Dye hair with Kool Aid","https://www.youtube.com/watch?v=tcmncbkh614","JaseyBearr","https://www.youtube.com/user/JaseyBearr","64K views","8 years ago","READ THE DESCRIPTION BEFORE ASKING ANYTHING!*** -btw, i was going to remove this video but some people found it ..."
"I Colored My Hair!! | How To Dye Hair At Home | Eman","https://www.youtube.com/watch?v=WEgHp48HMso","EMAN","https://www.youtube.com/user/makeupbyeman","1M views","3 years ago","You guys know I've been talking about coloring my hair forever so I'm so excited to share this video with you! I waited for so ..."
"How I Dye My Hair Mermaid Teal || DIY || At Home Hair Dyeing Routine","https://www.youtube.com/watch?v=1Nfn_ySC3Y0","Carla Jay","https://www.youtube.com/user/KoolBeansMedia","629K views","3 years ago","Links to products down below :) Hello beautiful people! Is everyone having a wonderful day as much as I am? It's only 9:40 in the ..."
