"Category","Keyword","Web_Page_URL","Tweet_Website","Author_Name","Author_Web_Page_URL","Tweet_Timestamp","Tweet_Content","Tweet_Image_URL","Tweet_Video_URL","Tweet_Number_of_Likes","Tweet_Number_of_Retweets","Tweet_Number_of_Reviews","Commenter_Name","Commenter_Web_Page_URL","Comment_Timestamp","Comment","Comment_Number_of_Replies","Comment_Number_of_Retweets","Comment_Number_of_Likes","User_Name","User_Web_Page_URL","User_Timestamp","User_Content","User_Number_of_Replies","User_Number_of_Retweets","User_Number_of_Likes"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Emerson Rune","https://twitter.com/EmersonRune","1572295434","I eat dry cornflakes with shredded cheese xDI will also walk around the kitchen counter in circles for a few hours if I'm trying to work something out so my family members just awkwardly squeeze by me when I do so","1","0","2"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572295816","How did you come to that food combo","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Emerson Rune","https://twitter.com/EmersonRune","1572295434","I eat dry cornflakes with shredded cheese xDI will also walk around the kitchen counter in circles for a few hours if I'm trying to work something out so my family members just awkwardly squeeze by me when I do so","1","0","2","Emerson Rune","https://twitter.com/EmersonRune","1572296304","In like kindergarten I was obsessed with mixing all sorts of food together and that ended up being the one of the few that tasted good to me","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Emerson Rune","https://twitter.com/EmersonRune","1572295434","I eat dry cornflakes with shredded cheese xDI will also walk around the kitchen counter in circles for a few hours if I'm trying to work something out so my family members just awkwardly squeeze by me when I do so","1","0","2"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572297196","Wow okay well. Cheers. My brither did mustard and spaghetti noodles so i guess its a thing some childteb do",,,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Kevin","https://twitter.com/Crowbar57","1572474914","Put 5 dimes, 5 nickels, and 10 pennies in my right back pocket before leaving the house","1","0","2"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572475362","Superstition?","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Kevin","https://twitter.com/Crowbar57","1572474914","Put 5 dimes, 5 nickels, and 10 pennies in my right back pocket before leaving the house","1","0","2","Kevin","https://twitter.com/Crowbar57","1572476296","No. I have accumulated a lot of loose change over the years and this is my way of saving money by using it each day to spend exact change. I don’t do quarters because I save them for the laundromat.","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Kevin","https://twitter.com/Crowbar57","1572474914","Put 5 dimes, 5 nickels, and 10 pennies in my right back pocket before leaving the house","1","0","2"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572476825","Ah that makes sense",,,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Theharbingerofchange","https://twitter.com/TimReyn44756156","1572285561","Funny. I have refused to put catsup on an egg my whole life.  REFUSE.But I will not eat a Carl's breakfast burger unless it has no cheese and extra catsup?","1","0","2"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572285906","That is interesting! I wonder why","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Theharbingerofchange","https://twitter.com/TimReyn44756156","1572285561","Funny. I have refused to put catsup on an egg my whole life.  REFUSE.But I will not eat a Carl's breakfast burger unless it has no cheese and extra catsup?","1","0","2","Theharbingerofchange","https://twitter.com/TimReyn44756156","1572286171","Lol, no idea.  But I was a weird kid. My poor mom.Literally, I would eat a PB&J. Cereal. A plain hamburger. A plain salad. Lettuce and tomato and some salt and fruit. Oh, & a plain tuna (mayo only) sandwich.  That was it.  And 90% PB&J. I did't try salad dressing until I was 18.","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Theharbingerofchange","https://twitter.com/TimReyn44756156","1572285561","Funny. I have refused to put catsup on an egg my whole life.  REFUSE.But I will not eat a Carl's breakfast burger unless it has no cheese and extra catsup?","1","0","2"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572286816","Im weird and picky too so I kind of get that",,,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Kristina Stagg","https://twitter.com/KStagg_Author","1572300271","I eat sandwiches in a spiral - like, I take a bite, turn it a bit, take a bite, turn it a bit, etc.","1","0","6"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572301520","Wow that sounds a bit complex","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Kristina Stagg","https://twitter.com/KStagg_Author","1572300271","I eat sandwiches in a spiral - like, I take a bite, turn it a bit, take a bite, turn it a bit, etc.","1","0","6","Kristina Stagg","https://twitter.com/KStagg_Author","1572301597","If I eat straight across all the filling gets pushed out the back.","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Kristina Stagg","https://twitter.com/KStagg_Author","1572300271","I eat sandwiches in a spiral - like, I take a bite, turn it a bit, take a bite, turn it a bit, etc.","1","0","6"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572301656","I guess that makes sense",,,
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","BW Scribes - wordslinger","https://twitter.com/BWScribes","1572378248","I love Oreos, but I scrape out that icky cream stuff & trash it. I prefer to eat the cookie part w/ crunchy peanut butter and milk.","1","0","1"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572382658","OMFG LOL I HATE THE COOKIE. We would work well together. I even got the kids twisting the top cookie off and only eating one cookie and the center lol","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","BW Scribes - wordslinger","https://twitter.com/BWScribes","1572378248","I love Oreos, but I scrape out that icky cream stuff & trash it. I prefer to eat the cookie part w/ crunchy peanut butter and milk.","1","0","1","BW Scribes - wordslinger","https://twitter.com/BWScribes","1572383672","Lol! Oreo buddies!pic.twitter.com/3A4eK2fjBh","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","BW Scribes - wordslinger","https://twitter.com/BWScribes","1572378248","I love Oreos, but I scrape out that icky cream stuff & trash it. I prefer to eat the cookie part w/ crunchy peanut butter and milk.","1","0","1"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572384010","This is fantasticpic.twitter.com/eyH2pA6kOq","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Raven monkeymouse","https://twitter.com/raven_mcbain_K","1572302015","I dip apple slices in mustard","1","0","1"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572302243","Thats traumatic","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Nancy C. Walker","https://twitter.com/NancyCWalker","1572307844","When I have to sign in, I just write ""me"". Only one person ever asked ""Who is me?"" Half the group laughed because it sounded funny, the other half laughed because process of elimination meant I was the only person w/o a sign-in by name so it should've been easy to figure out.","1","0","1"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572314245","Oh lol interesting",,,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Benjamin W. Bass","https://twitter.com/TheDarkRabbit","1572307900","I eat Kit-Kats as one giant candy bar....","1","0","1"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572313516","pic.twitter.com/DgAhXD54EL","0",,
